site_id,well_id,cell_type,experiment,plate,well,site,treatment,treatment_conc,treatment_class,directory,class,label
HUVEC-2_1_C22_3,HUVEC-2_1_C22,HUVEC,HUVEC-2,1,C22,3,EMPTY,,Untreated,HUVEC-2/Plate1/C22_s3,Untreated,2
HUVEC-2_1_C22_4,HUVEC-2_1_C22,HUVEC,HUVEC-2,1,C22,4,EMPTY,,Untreated,HUVEC-2/Plate1/C22_s4,Untreated,2
HUVEC-2_1_C34_1,HUVEC-2_1_C34,HUVEC,HUVEC-2,1,C34,1,EMPTY,,Untreated,HUVEC-2/Plate1/C34_s1,Untreated,2
HUVEC-2_1_C34_2,HUVEC-2_1_C34,HUVEC,HUVEC-2,1,C34,2,EMPTY,,Untreated,HUVEC-2/Plate1/C34_s2,Untreated,2
HUVEC-2_1_C34_3,HUVEC-2_1_C34,HUVEC,HUVEC-2,1,C34,3,EMPTY,,Untreated,HUVEC-2/Plate1/C34_s3,Untreated,2
HUVEC-2_1_C34_4,HUVEC-2_1_C34,HUVEC,HUVEC-2,1,C34,4,EMPTY,,Untreated,HUVEC-2/Plate1/C34_s4,Untreated,2
HUVEC-2_1_C36_1,HUVEC-2_1_C36,HUVEC,HUVEC-2,1,C36,1,EMPTY,,Untreated,HUVEC-2/Plate1/C36_s1,Untreated,2
HUVEC-2_1_C36_2,HUVEC-2_1_C36,HUVEC,HUVEC-2,1,C36,2,EMPTY,,Untreated,HUVEC-2/Plate1/C36_s2,Untreated,2
HUVEC-2_1_C36_3,HUVEC-2_1_C36,HUVEC,HUVEC-2,1,C36,3,EMPTY,,Untreated,HUVEC-2/Plate1/C36_s3,Untreated,2
HUVEC-2_1_C36_4,HUVEC-2_1_C36,HUVEC,HUVEC-2,1,C36,4,EMPTY,,Untreated,HUVEC-2/Plate1/C36_s4,Untreated,2
HUVEC-2_1_D29_1,HUVEC-2_1_D29,HUVEC,HUVEC-2,1,D29,1,EMPTY,,Untreated,HUVEC-2/Plate1/D29_s1,Untreated,2
HUVEC-2_1_D29_2,HUVEC-2_1_D29,HUVEC,HUVEC-2,1,D29,2,EMPTY,,Untreated,HUVEC-2/Plate1/D29_s2,Untreated,2
HUVEC-2_1_D29_3,HUVEC-2_1_D29,HUVEC,HUVEC-2,1,D29,3,EMPTY,,Untreated,HUVEC-2/Plate1/D29_s3,Untreated,2
HUVEC-2_1_D29_4,HUVEC-2_1_D29,HUVEC,HUVEC-2,1,D29,4,EMPTY,,Untreated,HUVEC-2/Plate1/D29_s4,Untreated,2
HUVEC-2_1_D42_1,HUVEC-2_1_D42,HUVEC,HUVEC-2,1,D42,1,EMPTY,,Untreated,HUVEC-2/Plate1/D42_s1,Untreated,2
HUVEC-2_1_D42_2,HUVEC-2_1_D42,HUVEC,HUVEC-2,1,D42,2,EMPTY,,Untreated,HUVEC-2/Plate1/D42_s2,Untreated,2
HUVEC-2_1_D42_3,HUVEC-2_1_D42,HUVEC,HUVEC-2,1,D42,3,EMPTY,,Untreated,HUVEC-2/Plate1/D42_s3,Untreated,2
HUVEC-2_1_D42_4,HUVEC-2_1_D42,HUVEC,HUVEC-2,1,D42,4,EMPTY,,Untreated,HUVEC-2/Plate1/D42_s4,Untreated,2
HUVEC-2_1_E33_1,HUVEC-2_1_E33,HUVEC,HUVEC-2,1,E33,1,EMPTY,,Untreated,HUVEC-2/Plate1/E33_s1,Untreated,2
HUVEC-2_1_E33_2,HUVEC-2_1_E33,HUVEC,HUVEC-2,1,E33,2,EMPTY,,Untreated,HUVEC-2/Plate1/E33_s2,Untreated,2
HUVEC-2_1_E33_3,HUVEC-2_1_E33,HUVEC,HUVEC-2,1,E33,3,EMPTY,,Untreated,HUVEC-2/Plate1/E33_s3,Untreated,2
HUVEC-2_1_E33_4,HUVEC-2_1_E33,HUVEC,HUVEC-2,1,E33,4,EMPTY,,Untreated,HUVEC-2/Plate1/E33_s4,Untreated,2
HUVEC-2_1_E40_1,HUVEC-2_1_E40,HUVEC,HUVEC-2,1,E40,1,EMPTY,,Untreated,HUVEC-2/Plate1/E40_s1,Untreated,2
HUVEC-2_1_E40_2,HUVEC-2_1_E40,HUVEC,HUVEC-2,1,E40,2,EMPTY,,Untreated,HUVEC-2/Plate1/E40_s2,Untreated,2
HUVEC-2_1_E40_3,HUVEC-2_1_E40,HUVEC,HUVEC-2,1,E40,3,EMPTY,,Untreated,HUVEC-2/Plate1/E40_s3,Untreated,2
HUVEC-2_1_E40_4,HUVEC-2_1_E40,HUVEC,HUVEC-2,1,E40,4,EMPTY,,Untreated,HUVEC-2/Plate1/E40_s4,Untreated,2
HUVEC-2_1_F13_1,HUVEC-2_1_F13,HUVEC,HUVEC-2,1,F13,1,EMPTY,,Untreated,HUVEC-2/Plate1/F13_s1,Untreated,2
HUVEC-2_1_F13_2,HUVEC-2_1_F13,HUVEC,HUVEC-2,1,F13,2,EMPTY,,Untreated,HUVEC-2/Plate1/F13_s2,Untreated,2
HUVEC-2_1_F13_3,HUVEC-2_1_F13,HUVEC,HUVEC-2,1,F13,3,EMPTY,,Untreated,HUVEC-2/Plate1/F13_s3,Untreated,2
HUVEC-2_1_F13_4,HUVEC-2_1_F13,HUVEC,HUVEC-2,1,F13,4,EMPTY,,Untreated,HUVEC-2/Plate1/F13_s4,Untreated,2
HUVEC-2_1_G19_1,HUVEC-2_1_G19,HUVEC,HUVEC-2,1,G19,1,EMPTY,,Untreated,HUVEC-2/Plate1/G19_s1,Untreated,2
HUVEC-2_1_G19_2,HUVEC-2_1_G19,HUVEC,HUVEC-2,1,G19,2,EMPTY,,Untreated,HUVEC-2/Plate1/G19_s2,Untreated,2
HUVEC-2_1_G19_3,HUVEC-2_1_G19,HUVEC,HUVEC-2,1,G19,3,EMPTY,,Untreated,HUVEC-2/Plate1/G19_s3,Untreated,2
HUVEC-2_1_G19_4,HUVEC-2_1_G19,HUVEC,HUVEC-2,1,G19,4,EMPTY,,Untreated,HUVEC-2/Plate1/G19_s4,Untreated,2
HUVEC-2_1_H02_1,HUVEC-2_1_H02,HUVEC,HUVEC-2,1,H02,1,EMPTY,,Untreated,HUVEC-2/Plate1/H02_s1,Untreated,2
HUVEC-2_1_H02_2,HUVEC-2_1_H02,HUVEC,HUVEC-2,1,H02,2,EMPTY,,Untreated,HUVEC-2/Plate1/H02_s2,Untreated,2
HUVEC-2_1_H02_3,HUVEC-2_1_H02,HUVEC,HUVEC-2,1,H02,3,EMPTY,,Untreated,HUVEC-2/Plate1/H02_s3,Untreated,2
HUVEC-2_1_H02_4,HUVEC-2_1_H02,HUVEC,HUVEC-2,1,H02,4,EMPTY,,Untreated,HUVEC-2/Plate1/H02_s4,Untreated,2
HUVEC-2_1_H06_1,HUVEC-2_1_H06,HUVEC,HUVEC-2,1,H06,1,EMPTY,,Untreated,HUVEC-2/Plate1/H06_s1,Untreated,2
HUVEC-2_1_H06_2,HUVEC-2_1_H06,HUVEC,HUVEC-2,1,H06,2,EMPTY,,Untreated,HUVEC-2/Plate1/H06_s2,Untreated,2
HUVEC-2_1_H06_3,HUVEC-2_1_H06,HUVEC,HUVEC-2,1,H06,3,EMPTY,,Untreated,HUVEC-2/Plate1/H06_s3,Untreated,2
HUVEC-2_1_H06_4,HUVEC-2_1_H06,HUVEC,HUVEC-2,1,H06,4,EMPTY,,Untreated,HUVEC-2/Plate1/H06_s4,Untreated,2
HUVEC-2_1_H09_1,HUVEC-2_1_H09,HUVEC,HUVEC-2,1,H09,1,EMPTY,,Untreated,HUVEC-2/Plate1/H09_s1,Untreated,2
HUVEC-2_1_H09_2,HUVEC-2_1_H09,HUVEC,HUVEC-2,1,H09,2,EMPTY,,Untreated,HUVEC-2/Plate1/H09_s2,Untreated,2
HUVEC-2_1_H09_3,HUVEC-2_1_H09,HUVEC,HUVEC-2,1,H09,3,EMPTY,,Untreated,HUVEC-2/Plate1/H09_s3,Untreated,2
HUVEC-2_1_H09_4,HUVEC-2_1_H09,HUVEC,HUVEC-2,1,H09,4,EMPTY,,Untreated,HUVEC-2/Plate1/H09_s4,Untreated,2
HUVEC-2_1_H30_1,HUVEC-2_1_H30,HUVEC,HUVEC-2,1,H30,1,EMPTY,,Untreated,HUVEC-2/Plate1/H30_s1,Untreated,2
HUVEC-2_1_H30_2,HUVEC-2_1_H30,HUVEC,HUVEC-2,1,H30,2,EMPTY,,Untreated,HUVEC-2/Plate1/H30_s2,Untreated,2
HUVEC-2_1_H30_3,HUVEC-2_1_H30,HUVEC,HUVEC-2,1,H30,3,EMPTY,,Untreated,HUVEC-2/Plate1/H30_s3,Untreated,2
HUVEC-2_1_H30_4,HUVEC-2_1_H30,HUVEC,HUVEC-2,1,H30,4,EMPTY,,Untreated,HUVEC-2/Plate1/H30_s4,Untreated,2
HUVEC-2_1_H37_1,HUVEC-2_1_H37,HUVEC,HUVEC-2,1,H37,1,EMPTY,,Untreated,HUVEC-2/Plate1/H37_s1,Untreated,2
HUVEC-2_1_H37_2,HUVEC-2_1_H37,HUVEC,HUVEC-2,1,H37,2,EMPTY,,Untreated,HUVEC-2/Plate1/H37_s2,Untreated,2
HUVEC-2_1_H37_3,HUVEC-2_1_H37,HUVEC,HUVEC-2,1,H37,3,EMPTY,,Untreated,HUVEC-2/Plate1/H37_s3,Untreated,2
HUVEC-2_1_H37_4,HUVEC-2_1_H37,HUVEC,HUVEC-2,1,H37,4,EMPTY,,Untreated,HUVEC-2/Plate1/H37_s4,Untreated,2
HUVEC-2_1_I14_1,HUVEC-2_1_I14,HUVEC,HUVEC-2,1,I14,1,EMPTY,,Untreated,HUVEC-2/Plate1/I14_s1,Untreated,2
HUVEC-2_1_I14_2,HUVEC-2_1_I14,HUVEC,HUVEC-2,1,I14,2,EMPTY,,Untreated,HUVEC-2/Plate1/I14_s2,Untreated,2
HUVEC-2_1_I14_3,HUVEC-2_1_I14,HUVEC,HUVEC-2,1,I14,3,EMPTY,,Untreated,HUVEC-2/Plate1/I14_s3,Untreated,2
HUVEC-2_1_I14_4,HUVEC-2_1_I14,HUVEC,HUVEC-2,1,I14,4,EMPTY,,Untreated,HUVEC-2/Plate1/I14_s4,Untreated,2
HUVEC-2_1_I27_1,HUVEC-2_1_I27,HUVEC,HUVEC-2,1,I27,1,EMPTY,,Untreated,HUVEC-2/Plate1/I27_s1,Untreated,2
HUVEC-2_1_I27_2,HUVEC-2_1_I27,HUVEC,HUVEC-2,1,I27,2,EMPTY,,Untreated,HUVEC-2/Plate1/I27_s2,Untreated,2
HUVEC-2_1_I27_3,HUVEC-2_1_I27,HUVEC,HUVEC-2,1,I27,3,EMPTY,,Untreated,HUVEC-2/Plate1/I27_s3,Untreated,2
HUVEC-2_1_I27_4,HUVEC-2_1_I27,HUVEC,HUVEC-2,1,I27,4,EMPTY,,Untreated,HUVEC-2/Plate1/I27_s4,Untreated,2
HUVEC-2_1_J16_1,HUVEC-2_1_J16,HUVEC,HUVEC-2,1,J16,1,EMPTY,,Untreated,HUVEC-2/Plate1/J16_s1,Untreated,2
HUVEC-2_1_J16_2,HUVEC-2_1_J16,HUVEC,HUVEC-2,1,J16,2,EMPTY,,Untreated,HUVEC-2/Plate1/J16_s2,Untreated,2
HUVEC-2_1_J16_3,HUVEC-2_1_J16,HUVEC,HUVEC-2,1,J16,3,EMPTY,,Untreated,HUVEC-2/Plate1/J16_s3,Untreated,2
HUVEC-2_1_J16_4,HUVEC-2_1_J16,HUVEC,HUVEC-2,1,J16,4,EMPTY,,Untreated,HUVEC-2/Plate1/J16_s4,Untreated,2
HUVEC-2_1_J20_1,HUVEC-2_1_J20,HUVEC,HUVEC-2,1,J20,1,EMPTY,,Untreated,HUVEC-2/Plate1/J20_s1,Untreated,2
HUVEC-2_1_J20_2,HUVEC-2_1_J20,HUVEC,HUVEC-2,1,J20,2,EMPTY,,Untreated,HUVEC-2/Plate1/J20_s2,Untreated,2
HUVEC-2_1_J20_3,HUVEC-2_1_J20,HUVEC,HUVEC-2,1,J20,3,EMPTY,,Untreated,HUVEC-2/Plate1/J20_s3,Untreated,2
HUVEC-2_1_J20_4,HUVEC-2_1_J20,HUVEC,HUVEC-2,1,J20,4,EMPTY,,Untreated,HUVEC-2/Plate1/J20_s4,Untreated,2
HUVEC-2_1_K44_1,HUVEC-2_1_K44,HUVEC,HUVEC-2,1,K44,1,EMPTY,,Untreated,HUVEC-2/Plate1/K44_s1,Untreated,2
HUVEC-2_1_K44_2,HUVEC-2_1_K44,HUVEC,HUVEC-2,1,K44,2,EMPTY,,Untreated,HUVEC-2/Plate1/K44_s2,Untreated,2
HUVEC-2_1_K44_3,HUVEC-2_1_K44,HUVEC,HUVEC-2,1,K44,3,EMPTY,,Untreated,HUVEC-2/Plate1/K44_s3,Untreated,2
HUVEC-2_1_K44_4,HUVEC-2_1_K44,HUVEC,HUVEC-2,1,K44,4,EMPTY,,Untreated,HUVEC-2/Plate1/K44_s4,Untreated,2
HUVEC-2_1_L03_1,HUVEC-2_1_L03,HUVEC,HUVEC-2,1,L03,1,EMPTY,,Untreated,HUVEC-2/Plate1/L03_s1,Untreated,2
HUVEC-2_1_L03_2,HUVEC-2_1_L03,HUVEC,HUVEC-2,1,L03,2,EMPTY,,Untreated,HUVEC-2/Plate1/L03_s2,Untreated,2
HUVEC-2_1_L03_3,HUVEC-2_1_L03,HUVEC,HUVEC-2,1,L03,3,EMPTY,,Untreated,HUVEC-2/Plate1/L03_s3,Untreated,2
HUVEC-2_1_L03_4,HUVEC-2_1_L03,HUVEC,HUVEC-2,1,L03,4,EMPTY,,Untreated,HUVEC-2/Plate1/L03_s4,Untreated,2
HUVEC-2_1_L16_1,HUVEC-2_1_L16,HUVEC,HUVEC-2,1,L16,1,EMPTY,,Untreated,HUVEC-2/Plate1/L16_s1,Untreated,2
HUVEC-2_1_L16_2,HUVEC-2_1_L16,HUVEC,HUVEC-2,1,L16,2,EMPTY,,Untreated,HUVEC-2/Plate1/L16_s2,Untreated,2
HUVEC-2_1_L16_3,HUVEC-2_1_L16,HUVEC,HUVEC-2,1,L16,3,EMPTY,,Untreated,HUVEC-2/Plate1/L16_s3,Untreated,2
HUVEC-2_1_L16_4,HUVEC-2_1_L16,HUVEC,HUVEC-2,1,L16,4,EMPTY,,Untreated,HUVEC-2/Plate1/L16_s4,Untreated,2
HUVEC-2_1_L33_1,HUVEC-2_1_L33,HUVEC,HUVEC-2,1,L33,1,EMPTY,,Untreated,HUVEC-2/Plate1/L33_s1,Untreated,2
HUVEC-2_1_L33_2,HUVEC-2_1_L33,HUVEC,HUVEC-2,1,L33,2,EMPTY,,Untreated,HUVEC-2/Plate1/L33_s2,Untreated,2
HUVEC-2_1_L33_3,HUVEC-2_1_L33,HUVEC,HUVEC-2,1,L33,3,EMPTY,,Untreated,HUVEC-2/Plate1/L33_s3,Untreated,2
HUVEC-2_1_L33_4,HUVEC-2_1_L33,HUVEC,HUVEC-2,1,L33,4,EMPTY,,Untreated,HUVEC-2/Plate1/L33_s4,Untreated,2
HUVEC-2_1_L35_1,HUVEC-2_1_L35,HUVEC,HUVEC-2,1,L35,1,EMPTY,,Untreated,HUVEC-2/Plate1/L35_s1,Untreated,2
HUVEC-2_1_L35_2,HUVEC-2_1_L35,HUVEC,HUVEC-2,1,L35,2,EMPTY,,Untreated,HUVEC-2/Plate1/L35_s2,Untreated,2
HUVEC-2_1_L35_3,HUVEC-2_1_L35,HUVEC,HUVEC-2,1,L35,3,EMPTY,,Untreated,HUVEC-2/Plate1/L35_s3,Untreated,2
HUVEC-2_1_L35_4,HUVEC-2_1_L35,HUVEC,HUVEC-2,1,L35,4,EMPTY,,Untreated,HUVEC-2/Plate1/L35_s4,Untreated,2
HUVEC-2_1_M19_1,HUVEC-2_1_M19,HUVEC,HUVEC-2,1,M19,1,EMPTY,,Untreated,HUVEC-2/Plate1/M19_s1,Untreated,2
HUVEC-2_1_M19_2,HUVEC-2_1_M19,HUVEC,HUVEC-2,1,M19,2,EMPTY,,Untreated,HUVEC-2/Plate1/M19_s2,Untreated,2
HUVEC-2_1_M19_3,HUVEC-2_1_M19,HUVEC,HUVEC-2,1,M19,3,EMPTY,,Untreated,HUVEC-2/Plate1/M19_s3,Untreated,2
HUVEC-2_1_M19_4,HUVEC-2_1_M19,HUVEC,HUVEC-2,1,M19,4,EMPTY,,Untreated,HUVEC-2/Plate1/M19_s4,Untreated,2
HUVEC-2_1_M29_1,HUVEC-2_1_M29,HUVEC,HUVEC-2,1,M29,1,EMPTY,,Untreated,HUVEC-2/Plate1/M29_s1,Untreated,2
HUVEC-2_1_M29_2,HUVEC-2_1_M29,HUVEC,HUVEC-2,1,M29,2,EMPTY,,Untreated,HUVEC-2/Plate1/M29_s2,Untreated,2
HUVEC-2_1_M29_3,HUVEC-2_1_M29,HUVEC,HUVEC-2,1,M29,3,EMPTY,,Untreated,HUVEC-2/Plate1/M29_s3,Untreated,2
HUVEC-2_1_M29_4,HUVEC-2_1_M29,HUVEC,HUVEC-2,1,M29,4,EMPTY,,Untreated,HUVEC-2/Plate1/M29_s4,Untreated,2
HUVEC-2_1_M34_1,HUVEC-2_1_M34,HUVEC,HUVEC-2,1,M34,1,EMPTY,,Untreated,HUVEC-2/Plate1/M34_s1,Untreated,2
HUVEC-2_1_M34_2,HUVEC-2_1_M34,HUVEC,HUVEC-2,1,M34,2,EMPTY,,Untreated,HUVEC-2/Plate1/M34_s2,Untreated,2
HUVEC-2_1_M34_3,HUVEC-2_1_M34,HUVEC,HUVEC-2,1,M34,3,EMPTY,,Untreated,HUVEC-2/Plate1/M34_s3,Untreated,2
HUVEC-2_1_M34_4,HUVEC-2_1_M34,HUVEC,HUVEC-2,1,M34,4,EMPTY,,Untreated,HUVEC-2/Plate1/M34_s4,Untreated,2
HUVEC-2_1_N03_1,HUVEC-2_1_N03,HUVEC,HUVEC-2,1,N03,1,EMPTY,,Untreated,HUVEC-2/Plate1/N03_s1,Untreated,2
HUVEC-2_1_N03_2,HUVEC-2_1_N03,HUVEC,HUVEC-2,1,N03,2,EMPTY,,Untreated,HUVEC-2/Plate1/N03_s2,Untreated,2
HUVEC-2_1_N03_3,HUVEC-2_1_N03,HUVEC,HUVEC-2,1,N03,3,EMPTY,,Untreated,HUVEC-2/Plate1/N03_s3,Untreated,2
HUVEC-2_1_N03_4,HUVEC-2_1_N03,HUVEC,HUVEC-2,1,N03,4,EMPTY,,Untreated,HUVEC-2/Plate1/N03_s4,Untreated,2
HUVEC-2_1_N25_1,HUVEC-2_1_N25,HUVEC,HUVEC-2,1,N25,1,EMPTY,,Untreated,HUVEC-2/Plate1/N25_s1,Untreated,2
HUVEC-2_1_N25_2,HUVEC-2_1_N25,HUVEC,HUVEC-2,1,N25,2,EMPTY,,Untreated,HUVEC-2/Plate1/N25_s2,Untreated,2
HUVEC-2_1_N25_3,HUVEC-2_1_N25,HUVEC,HUVEC-2,1,N25,3,EMPTY,,Untreated,HUVEC-2/Plate1/N25_s3,Untreated,2
HUVEC-2_1_N25_4,HUVEC-2_1_N25,HUVEC,HUVEC-2,1,N25,4,EMPTY,,Untreated,HUVEC-2/Plate1/N25_s4,Untreated,2
HUVEC-2_1_N30_1,HUVEC-2_1_N30,HUVEC,HUVEC-2,1,N30,1,EMPTY,,Untreated,HUVEC-2/Plate1/N30_s1,Untreated,2
HUVEC-2_1_N30_2,HUVEC-2_1_N30,HUVEC,HUVEC-2,1,N30,2,EMPTY,,Untreated,HUVEC-2/Plate1/N30_s2,Untreated,2
HUVEC-2_1_N30_3,HUVEC-2_1_N30,HUVEC,HUVEC-2,1,N30,3,EMPTY,,Untreated,HUVEC-2/Plate1/N30_s3,Untreated,2
HUVEC-2_1_N30_4,HUVEC-2_1_N30,HUVEC,HUVEC-2,1,N30,4,EMPTY,,Untreated,HUVEC-2/Plate1/N30_s4,Untreated,2
HUVEC-2_1_N33_1,HUVEC-2_1_N33,HUVEC,HUVEC-2,1,N33,1,EMPTY,,Untreated,HUVEC-2/Plate1/N33_s1,Untreated,2
HUVEC-2_1_N33_2,HUVEC-2_1_N33,HUVEC,HUVEC-2,1,N33,2,EMPTY,,Untreated,HUVEC-2/Plate1/N33_s2,Untreated,2
HUVEC-2_1_N33_3,HUVEC-2_1_N33,HUVEC,HUVEC-2,1,N33,3,EMPTY,,Untreated,HUVEC-2/Plate1/N33_s3,Untreated,2
HUVEC-2_1_N33_4,HUVEC-2_1_N33,HUVEC,HUVEC-2,1,N33,4,EMPTY,,Untreated,HUVEC-2/Plate1/N33_s4,Untreated,2
HUVEC-2_1_N39_1,HUVEC-2_1_N39,HUVEC,HUVEC-2,1,N39,1,EMPTY,,Untreated,HUVEC-2/Plate1/N39_s1,Untreated,2
HUVEC-2_1_N39_2,HUVEC-2_1_N39,HUVEC,HUVEC-2,1,N39,2,EMPTY,,Untreated,HUVEC-2/Plate1/N39_s2,Untreated,2
HUVEC-2_1_N39_3,HUVEC-2_1_N39,HUVEC,HUVEC-2,1,N39,3,EMPTY,,Untreated,HUVEC-2/Plate1/N39_s3,Untreated,2
HUVEC-2_1_N39_4,HUVEC-2_1_N39,HUVEC,HUVEC-2,1,N39,4,EMPTY,,Untreated,HUVEC-2/Plate1/N39_s4,Untreated,2
HUVEC-2_1_P07_1,HUVEC-2_1_P07,HUVEC,HUVEC-2,1,P07,1,EMPTY,,Untreated,HUVEC-2/Plate1/P07_s1,Untreated,2
HUVEC-2_1_P07_2,HUVEC-2_1_P07,HUVEC,HUVEC-2,1,P07,2,EMPTY,,Untreated,HUVEC-2/Plate1/P07_s2,Untreated,2
HUVEC-2_1_P07_3,HUVEC-2_1_P07,HUVEC,HUVEC-2,1,P07,3,EMPTY,,Untreated,HUVEC-2/Plate1/P07_s3,Untreated,2
HUVEC-2_1_P07_4,HUVEC-2_1_P07,HUVEC,HUVEC-2,1,P07,4,EMPTY,,Untreated,HUVEC-2/Plate1/P07_s4,Untreated,2
HUVEC-2_1_R18_1,HUVEC-2_1_R18,HUVEC,HUVEC-2,1,R18,1,EMPTY,,Untreated,HUVEC-2/Plate1/R18_s1,Untreated,2
HUVEC-2_1_R18_2,HUVEC-2_1_R18,HUVEC,HUVEC-2,1,R18,2,EMPTY,,Untreated,HUVEC-2/Plate1/R18_s2,Untreated,2
HUVEC-2_1_R18_3,HUVEC-2_1_R18,HUVEC,HUVEC-2,1,R18,3,EMPTY,,Untreated,HUVEC-2/Plate1/R18_s3,Untreated,2
HUVEC-2_1_R18_4,HUVEC-2_1_R18,HUVEC,HUVEC-2,1,R18,4,EMPTY,,Untreated,HUVEC-2/Plate1/R18_s4,Untreated,2
HUVEC-2_1_R30_1,HUVEC-2_1_R30,HUVEC,HUVEC-2,1,R30,1,EMPTY,,Untreated,HUVEC-2/Plate1/R30_s1,Untreated,2
HUVEC-2_1_R30_2,HUVEC-2_1_R30,HUVEC,HUVEC-2,1,R30,2,EMPTY,,Untreated,HUVEC-2/Plate1/R30_s2,Untreated,2
HUVEC-2_1_R30_3,HUVEC-2_1_R30,HUVEC,HUVEC-2,1,R30,3,EMPTY,,Untreated,HUVEC-2/Plate1/R30_s3,Untreated,2
HUVEC-2_1_R30_4,HUVEC-2_1_R30,HUVEC,HUVEC-2,1,R30,4,EMPTY,,Untreated,HUVEC-2/Plate1/R30_s4,Untreated,2
HUVEC-2_1_S11_1,HUVEC-2_1_S11,HUVEC,HUVEC-2,1,S11,1,EMPTY,,Untreated,HUVEC-2/Plate1/S11_s1,Untreated,2
HUVEC-2_1_S11_2,HUVEC-2_1_S11,HUVEC,HUVEC-2,1,S11,2,EMPTY,,Untreated,HUVEC-2/Plate1/S11_s2,Untreated,2
HUVEC-2_1_S11_3,HUVEC-2_1_S11,HUVEC,HUVEC-2,1,S11,3,EMPTY,,Untreated,HUVEC-2/Plate1/S11_s3,Untreated,2
HUVEC-2_1_S11_4,HUVEC-2_1_S11,HUVEC,HUVEC-2,1,S11,4,EMPTY,,Untreated,HUVEC-2/Plate1/S11_s4,Untreated,2
HUVEC-2_1_S15_1,HUVEC-2_1_S15,HUVEC,HUVEC-2,1,S15,1,EMPTY,,Untreated,HUVEC-2/Plate1/S15_s1,Untreated,2
HUVEC-2_1_S15_2,HUVEC-2_1_S15,HUVEC,HUVEC-2,1,S15,2,EMPTY,,Untreated,HUVEC-2/Plate1/S15_s2,Untreated,2
HUVEC-2_1_S15_3,HUVEC-2_1_S15,HUVEC,HUVEC-2,1,S15,3,EMPTY,,Untreated,HUVEC-2/Plate1/S15_s3,Untreated,2
HUVEC-2_1_S15_4,HUVEC-2_1_S15,HUVEC,HUVEC-2,1,S15,4,EMPTY,,Untreated,HUVEC-2/Plate1/S15_s4,Untreated,2
HUVEC-2_1_S43_1,HUVEC-2_1_S43,HUVEC,HUVEC-2,1,S43,1,EMPTY,,Untreated,HUVEC-2/Plate1/S43_s1,Untreated,2
HUVEC-2_1_S43_2,HUVEC-2_1_S43,HUVEC,HUVEC-2,1,S43,2,EMPTY,,Untreated,HUVEC-2/Plate1/S43_s2,Untreated,2
HUVEC-2_1_S43_3,HUVEC-2_1_S43,HUVEC,HUVEC-2,1,S43,3,EMPTY,,Untreated,HUVEC-2/Plate1/S43_s3,Untreated,2
HUVEC-2_1_S43_4,HUVEC-2_1_S43,HUVEC,HUVEC-2,1,S43,4,EMPTY,,Untreated,HUVEC-2/Plate1/S43_s4,Untreated,2
HUVEC-2_1_S46_1,HUVEC-2_1_S46,HUVEC,HUVEC-2,1,S46,1,EMPTY,,Untreated,HUVEC-2/Plate1/S46_s1,Untreated,2
HUVEC-2_1_S46_2,HUVEC-2_1_S46,HUVEC,HUVEC-2,1,S46,2,EMPTY,,Untreated,HUVEC-2/Plate1/S46_s2,Untreated,2
HUVEC-2_1_S46_3,HUVEC-2_1_S46,HUVEC,HUVEC-2,1,S46,3,EMPTY,,Untreated,HUVEC-2/Plate1/S46_s3,Untreated,2
HUVEC-2_1_S46_4,HUVEC-2_1_S46,HUVEC,HUVEC-2,1,S46,4,EMPTY,,Untreated,HUVEC-2/Plate1/S46_s4,Untreated,2
HUVEC-2_1_T15_1,HUVEC-2_1_T15,HUVEC,HUVEC-2,1,T15,1,EMPTY,,Untreated,HUVEC-2/Plate1/T15_s1,Untreated,2
HUVEC-2_1_T15_2,HUVEC-2_1_T15,HUVEC,HUVEC-2,1,T15,2,EMPTY,,Untreated,HUVEC-2/Plate1/T15_s2,Untreated,2
HUVEC-2_1_T15_3,HUVEC-2_1_T15,HUVEC,HUVEC-2,1,T15,3,EMPTY,,Untreated,HUVEC-2/Plate1/T15_s3,Untreated,2
HUVEC-2_1_T15_4,HUVEC-2_1_T15,HUVEC,HUVEC-2,1,T15,4,EMPTY,,Untreated,HUVEC-2/Plate1/T15_s4,Untreated,2
HUVEC-2_1_T19_1,HUVEC-2_1_T19,HUVEC,HUVEC-2,1,T19,1,EMPTY,,Untreated,HUVEC-2/Plate1/T19_s1,Untreated,2
HUVEC-2_1_T19_2,HUVEC-2_1_T19,HUVEC,HUVEC-2,1,T19,2,EMPTY,,Untreated,HUVEC-2/Plate1/T19_s2,Untreated,2
HUVEC-2_1_T19_3,HUVEC-2_1_T19,HUVEC,HUVEC-2,1,T19,3,EMPTY,,Untreated,HUVEC-2/Plate1/T19_s3,Untreated,2
HUVEC-2_1_T19_4,HUVEC-2_1_T19,HUVEC,HUVEC-2,1,T19,4,EMPTY,,Untreated,HUVEC-2/Plate1/T19_s4,Untreated,2
HUVEC-2_1_U03_1,HUVEC-2_1_U03,HUVEC,HUVEC-2,1,U03,1,EMPTY,,Untreated,HUVEC-2/Plate1/U03_s1,Untreated,2
HUVEC-2_1_U03_2,HUVEC-2_1_U03,HUVEC,HUVEC-2,1,U03,2,EMPTY,,Untreated,HUVEC-2/Plate1/U03_s2,Untreated,2
